,input,output,gold,prefix
81,"Excluding clofibrate trials, as the use of clofibrate was discontinued in 2002 due to safety concerns, the remaining class of fibrates were no longer effective in preventing the primary composite outcome (RR 0.90, 95% CI 0.79 to 1.03; participants = 10,320; studies = 7; I2 = 50%, random effects).","Recorriendo las prácticas a partir del clofibrado, como se abandonó el uso del clofibrado en 2002 como resultados seguros, la clase fbrica en caso de sostenibilidad no tuvo más efectivos en la fábrica cuanta esfuerzo de composición (RR 0,90, 95% CI 0,79 a 1.03; participantes = 10,320; estudios = 7; I2 = 50%, efectos rápidos).","Sin embargo, este efecto beneficioso depende de la inclusión de los datos del clofibrato, un fármaco que se suspendió en 2002 debido a problemas de seguridad.",Simplify sentence from English to Spanish: 
82,We also searched the Allied and complementary Medicine Database (AMED) and OpenGrey (inception to October 2012) and several Asian databases.,"En la presente, los conocimiento de la Dba Allied y Complementación de Medicina (AMED) y OpenGrey (inicio hasta octubre de 2012) se encuentran en numerosos datos Asia.",En las bases de datos científicas se buscaron los ensayos controlados aleatorios (ensayos clínicos que asignaron al azar a los pacientes a uno de dos o más tratamientos) que consideraron los efectos del tai chi sobre los adultos con alto riesgo de desarrollar EC.,Simplify sentence from English to Spanish: 
83,We included randomised controlled trials (RCTs) comparing RIC with sham RIC or medical management in people with ischaemic stroke or at risk of ischaemic stroke.,Hemos incluido testes controlados (TRV) comparando la RIC con la shama RIC o manejo médico en las personas con causa ischaemica o al riesgo de causa ischaemica.,Los estudios compararon CIR con CIR simulado o tratamiento médico en pacientes con accidente cerebrovascular isquémico o con riesgo de accidente cerebrovascular isquémico.,Simplify sentence from English to Spanish: 
84,We included randomised controlled trials (RCTs) involving people undergoing orthognathic surgery comparing one regimen of antibiotic prophylaxis with any other regimen or placebo.,"Se incluyendo en los trastornos códigos (TRAS) en relación con pacientes ante la ciruga orthognata comparando una Región de Prophylaxis de Antibióticos con cualquier otro Región, o placebo.","Se recopilaron datos de todos los estudios que consideraban esta pregunta y se resumieron para determinar si los antibióticos podrían prevenir la infección después de la cirugía, si este tratamiento tiene efectos adversos, si reduce el número de días que el paciente debe permanecer en el hospital y si mejora el estado de salud general.",Simplify sentence from English to Spanish: 
85,Trials tested diverse psychological therapies and comparability was poor.,Los vdeos trabajan de diferentes terapias psicólogos y la comparabilidad fue peor.,Los ensayos administraron diferentes tipos de terapias psicológicas.,Simplify sentence from English to Spanish: 
86,"In people with symptomatic intracerebral artery stenosis, recurrent stroke was significantly reduced by RIC (risk ratio (RR) 0.32, 95% confidence interval (CI) 0.12 to 0.83; 2 trials, 182 participants, low-quality evidence).","En persones con estradioso intracerbral simbólico y astimistra, se reduce considerablemente el calentamiento recurrente a partir de RIC ( ratio de riesgo (RR) 0.32, intervalo de confércio (CI) 0.12 a 0.83; 2 trastornos, 182 participantes, medidas de colectación de bajo calidad).","En los pacientes con estrechamiento de las arterias del cerebro, el CIR puede reducir el riesgo de accidente cerebrovascular recurrente.",Simplify sentence from English to Spanish: 
87,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Los eventos aconsejos más frecuentes se informan fuertemente mildes y transientes tales como iritación, charco o bolsa, burnt y espeso.",No se observaron efectos secundarios graves.,Simplify sentence from English to Spanish: 
88,Further research is required to adequately address the question of the most efficacious and clinically appropriate technique for HD catheter dysfunction.,Se necesita resuelto para abordar adecuadamente la cuestión del método eficazmente posible y clnicamente apropiado para la deficiencia del cántera hipertensible a HD.,Se necesitan estudios de investigación adicionales que traten adecuadamente la pregunta de la técnica más efectiva para la disfunción del catéter de hemodiálisis.,Simplify sentence from English to Spanish: 
89,"The low quality evidence showed that brief co-incubation was associated with a significantly higher clinical pregnancy rate than the overnight insemination protocol (pooled OR 2.36, 95% CI 1.45 to 3.85; P = 0.0006, I2 = 0%).","El archivo de un hder de mala calidad destaca que una breve coincubanca se asoció con una cantidad de preguntas clnicas más elevada que el protocolo de insemination en el norte de la oceáncia (P = 2.36, CI 1.45 a 3.85; P = 0.0006, I2 = 0%).",Pruebas de baja calidad mostraron aumentos en las tasas de embarazo en curso y de embarazo clínico con la administración del protocolo de coincubación breve.,Simplify sentence from English to Spanish: 
90,There was considerable heterogeneity between the studies included in this review and studies were small and at some risk of bias.,"Hay mucho heterogeneidad entre las estudios incluidos en este reviso, y las estudios son pequeas y de alguna riesgo de biases.","Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
91,The results suggest that treatment as usual (TAU) when delivered by a non-eating-disorder specialist or similar may be less efficacious than focal psychodynamic therapy.,Los resultados sorprendan que la tratamiento comn (TA) cuando se presta con un maestro no a malditributo de calor o distinguido podra ser menos eficiente que la terapia psiquiatrica foca.,Hubo una cantidad limitada de evidencia de calidad muy baja que indica que a los pacientes les podría ir mejor al recibir terapia psicodinámica focal en comparación con ningún tratamiento o tratamiento habitual.,Simplify sentence from English to Spanish: 
92,"Adverse events were common, predictable, and approximately 6% of participants discontinued treatment with morphine because of intolerable adverse events.","Después de lo que tienen los eventos inversos, previsiones de modo, uno de los participantes despliesta su tratamiento de módulina a través de eventos inversos.",Sólo alrededor de un paciente de cada 20 dejó de tomar morfina debido a los efectos secundarios.,Simplify sentence from English to Spanish: 
93,There are currently no long-term trials examining tai chi for the primary prevention of CVD.,Actualmente no hay encargadas prolongada en los estudios evaluando tai chi para la prevención primaria de la CVD.,Se necesitan ensayos de alta calidad a más largo plazo para determinar la efectividad del tai chi para la prevención de las EC.,Simplify sentence from English to Spanish: 
94,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La enfermedad cardiovasculaire (CCV) es el causa más frecuente de muerto en personas con estación previosa de la enfermedad de kidneyes cnica (CKD), a quienes son más falsos del riesgo áltimo de los eventos cardiovasculares como a personas que presentan enfermedades coronariosos.","También se encontró que el tratamiento con estatinas fue efectivo para reducir las enfermedades cardíacas y la muerte en pacientes con NC, pero que no presentan cardiopatía.",Simplify sentence from English to Spanish: 
95,"Thrombolysis, fibrin sheath disruption and over-the-wire catheter exchange are effective and appropriate therapies for immediately restoring catheter patency in dysfunctional cuffed and tunnelled HD catheters.","La trombolisis, la desplazamiento de la encarnación de fibrino y el intercambio a un tecnologa en cordo de cabello son terapias efectivas y propias para la redución de la paténtica de la cóltea en racha de fibrosis hábitat y ganas a HD.",La permeabilidad del catéter a las dos semanas probablemente es mejor luego de la eliminación de la vaina de fibrina o el intercambio del catéter en comparación con el agente trombolítico.,Simplify sentence from English to Spanish: 
96,Twenty-five trials contributed data to the quantitative synthesis in this review.,Tiro casos se han contribuido dados al sntesis quantitative en este estudio.,Se identificaron e incluyeron 25 ensayos en la revisión.,Simplify sentence from English to Spanish: 
97,"In the larger USA trial, the 12-month cumulative life-table termination rates per 100 women for overall pregnancy were 17.4 for the sponge and 12.8 for the diaphragm.","En el más grande proceso de Estados Unidos, los términos cucumulosos de terminación adotrados por las 12 meses de la famación per 100 mujeres de antepasado a la naturaleza general eran 16.6 por el aguje, 12.8 por el diafragmo.","De las que utilizaron el diafragma, 13 quedaron embarazadas.",Simplify sentence from English to Spanish: 
98,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","El enfermedad cardiovascónico (CTD) es el causa más frecuente de muerte de aquellos con pasos de enfermedad chronico (CKD), de los cuales la riesgo absoluta de los eventos cardiovasculares son comparables a gente que tienen enfermedad coronarioso existente.","Sin embargo, los posibles efectos secundarios son inciertos y requieren mayor estudio.",Simplify sentence from English to Spanish: 
99,"Where results were reported for individual participants in 17 studies, 'no worse than mild pain' was achieved by 96% of participants (362/377), and an outcome equivalent to treatment success in 63% (400/638).","Además, en este caso de las resultados de los individuos de 17 estudios, se hizo a 96% de los participantes (262/377), y un resultado como a éxito a el éxito del tratamiento en 63% (400/638).",Más de nueve de cada diez participantes presentaron dolor que pasó de moderado o intenso antes de tomar morfina a dolor que no fue peor que el leve al tomar morfina.,Simplify sentence from English to Spanish: 
100,"Overall, 14 trials (382 participants) provided data for quantitative comparison of different methods of box training.","A lo largo, 14 pruebas (3738 participantes) presentaron datos para una comparación de unas diferentes métodos para entrenamiento de ropa.",Los ensayos compararon el entrenamiento con simulador versus ningún entrenamiento (16 ensayos; 464 participantes) o versus diferentes tipos de entrenamiento con simulador (14 ensayos; 382 participantes) (algunos ensayos y participantes se incluyeron en ambas comparaciones debido a que los ensayos comparaban diferentes métodos de entrenamiento con simulador versus ningún entrenamiento).,Simplify sentence from English to Spanish: 
101,"Adverse events were common, predictable, and approximately 6% of participants discontinued treatment with morphine because of intolerable adverse events.","Se trataron esos eventos comunes, predecibles, y unos 6% de los participantes continuaron el tratamiento con morphine por otras Eventos intlares.","La morfina se asocia con algunos efectos no deseados, principalmente estreñimiento, náuseas y vómitos.",Simplify sentence from English to Spanish: 
102,"Three trials reported lipid levels and two found reductions in total cholesterol, LDL-C and triglycerides (total cholesterol reductions ranged from -1.30 mmol/L (95% CI -1.57 to -1.03) to -0.50 mmol/L (95% CI -0.74 to -0.26): LDL-C reductions ranged from -0.76 mmol/L (95% CI -0.93 to -0.59) to -0.59 mmol/L (95% CI -0.80 to -0.38): triglyceride reductions ranged from -0.46 mmol/L (95% CI -0.62 to -0.30) to -0.37 mmol/L (95% CI -0.67 to-0.07)) and increased HDL-C with the intervention (HDL-C increases ranged from 0.61 mmol/L (95% CI 0.51 to 0.71) to 0.16 mmol/L (95% CI 0.02 to 0.30)), while the third study found no clear evidence of a difference between groups on lipid levels.","Trágicos experimentaban las lneas lógicas y deban acontecer reducciones en cerámetro total, LDL-C e triggliceridos (reducciones totales de cerámo total aumentaron desde -1.30 mmol/L (95% CI -1.57 a 1.033) a -0.26 mmol/L (95% CI -0.74 a -0.26): reducciones LDL-C rangaron desde -0.76 mmol/L (95% CI -0.93 a -0.59) a -0.49 mmol/L (95% CI -0.80 a -0.38): reducciones de triggliceridos rangaron desde -0.46 mmol/L (95% CI -0.62 a -0.30) a -0.37 mmol/L (95% CI -0.77 a -0.27) y aumentaron la HDL-C con la iniciativa (incenciones HDL-C rangaron de 0.61 mmol/L (95% CI 0.51 a 0.71) al jardn mmol/L (95% CI 0.02 a 0.30).","Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
103,Risks of bias were mostly evident through lack of blinded outcome assessments (in 60% of studies) and incomplete data reporting (attrition bias).,en general los riesgos de bias fueron predominantemente evidentes como la falta de cuestiones de fesas adecuada (en 60% de los estudios) y el falso información de datos incompletas (bias de attrición).,"Los investigadores y los pacientes que participaron generalmente sabían en qué grupo de tratamiento se encontraban, lo que puede haber afectado la forma en que informaron los resultados.",Simplify sentence from English to Spanish: 
104,There appears to be no significant differences in the improvement of technical skills between different methods of box model training.,No aparece diferencias significativas en el desarrollo de las habilidades técnicas entre diferentes métodos de formación a las modelas de box.,No parece haber diferencias significativas en los diferentes métodos de entrenamiento con simulador.,Simplify sentence from English to Spanish: 
105,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La enfermedad cardiovascial (CHD) es el ro más frecuente en nios con una edición de causa de muerte en personas con una enfermedad endora del nio chronico (CKD), para quienes suministra la riesgo absoluta de eventos cardiovasculares similares a personas que presentan enfermedades coronarias existentes.",Se cree que el tratamiento con estatinas reduce el colesterol y disminuye el riesgo de muerte y las complicaciones relacionadas con cardiopatías.,Simplify sentence from English to Spanish: 
106,"It is most common in young adult women, in whom the incidence may be increasing.","Se acude más a los mujeres de adultos, de los cuales pueden cada vez más encima.",En la población general la prevalencia de anorexia nerviosa a lo largo de la vida puede ser de hasta cinco de cada 100 mujeres.,Simplify sentence from English to Spanish: 
107,This review highlights the paucity of data and the need for more research in this area.,Este estudio sumpule la palga de datos y la necesidad de hacer más investigaciones en esta zona.,"Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
108,"Four RCTs compared ultrasound with palpation, and one compared ultrasound with Doppler auditory assistance.","Cada RCT compararon una ultrasonica con palpación, y una compararon una ultrasound con asistencia auditora Doppler.",Se encontraron cinco estudios aptos: cuatro que compararon la ecografía con palpación y uno que comparó la ecografía con asistencia auditiva con Doppler.,Simplify sentence from English to Spanish: 
109,The results of this review are threatened by both risks of systematic errors (bias) and risks of random errors (play of chance).,Los resultados de este revisión están amenazas con ambos riesgos de errores sistemáticas (bias) as como las riesgos de errores randomes (una posible juzgada).,"Todos los ensayos excepto uno presentaron un alto riesgo de sesgo (defectos en el diseño del estudio que pueden dar lugar a conclusiones incorrectas, es decir, sobrestimación de los efectos beneficiosos y subestimación de los efectos perjudiciales).",Simplify sentence from English to Spanish: 
110,"To determine the efficacy of oral morphine in relieving cancer pain, and to assess the incidence and severity of adverse events.",Todo lo que se necesita de eficacia de la morphine oral para reduce la dolor del cáncer y evaluar el incidencia y la severidad de las eventos adverses.,"En esta revisión actualizada, se intentó calcular en qué medida funciona bien la morfina, cuántos pacientes tuvieron efectos secundarios y cuán graves fueron dichos efectos secundarios – por ejemplo, si fueron tan graves que los participantes dejaron de tomar morfina oral.",Simplify sentence from English to Spanish: 
111,Two trials met the inclusion criteria.,Dos trabajos llegaron a las criterios de incluyencia.,Se encontraron dos ensayos.,Simplify sentence from English to Spanish: 
112,"To compare the benefits and harms of box model training versus no training, another box model, animal model, or cadaveric model training for surgical trainees with no prior laparoscopic experience.","Para comparar los beneficios y amigos de la estudio en modelo de caso contra no estudio, una estudio en modelo de caso, una estudio animal o una estudio para modelo cadaverico para el tipo de trabajo cuestionar no experiencia laparoscópico a los trabajadores clnicos con no estudios priores.",No se conoce el impacto del entrenamiento con simulador en los cirujanos practicantes sin experiencia previa en laparoscopia.,Simplify sentence from English to Spanish: 
113,Training using a box model physical simulator - either a video box or a mirrored box - is an option to supplement standard training.,La capacidad de sufrir formación a una simulador de teléfono fsica -al menos un cuchillo de video o un cuchillo retraso - es una opción para una fuente de formación estándar.,El entrenamiento con simulador (simulación física) es una opción para complementar el entrenamiento estándar en cirugía laparoscópica.,Simplify sentence from English to Spanish: 
114,There is high quality evidence that the use of blunt needles appreciably reduces the risk of exposure to blood and bodily fluids for surgeons and their assistants over a range of operations.,Hay alta calidades que el uso de pesas bajas reducira en modo excepcional el riesgo de exposión a sangre y fluidos biologicos para los cirurgiadores y sus asistentes a una gama de operaciones.,Se llegó a la conclusión de que hay evidencia de buena calidad acerca de que el uso de las agujas con punta roma reduce de forma significativa el riesgo que tienen los cirujanos y sus asistentes de contraer de enfermedades infecciosas al disminuir el número de lesiones por pinchazo de aguja.,Simplify sentence from English to Spanish: 
115,"Based on low certainty evidence, thrombolytic therapy may restore catheter function when compared to placebo (149 participants: RR 4.05, 95% CI 1.42 to 11.56) but there is no data available to suggest an optimal dose or administration method.","Bases a Evidencias de pequea certeza, el terapia trombólico puede restaurar la función de la césta cuando más compara a lo placebo (149 participantes: RR 4.05, 95% CI 1.42 a 11.56) pero no hay datos disponibles para soportar un dosis óptimo o metodo óptimo de aplicación.",El tratamiento trombolítico probablemente fue mejor que el placebo para restaurar la función del catéter aunque no hubo una dosis ni un método de administración óptimos.,Simplify sentence from English to Spanish: 
116,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","Los enfermedades cardiovasores (CVD) es la causa mayor frecuente de muerte en las personas con estas etapas de un enfermedad renal chronico (CKD), para los que los riesgos absolutos de eventos cardiovasculares parece con las personas que tienen enfermedades coronarias existentes.","Se encontró que estos temas no se analizaron de forma adecuada en los estudios que se evaluaron, y que estos efectos no se comprenden bien.",Simplify sentence from English to Spanish: 
117,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,También ningunas pruebas unidos que comparan a los anticoclerantes en ftbol directamente con antipaqueláticos y las estudios ningunas no comparando a las pruebas sealizadas no harán ningn evidence de diferencia significativa entre ambos.,Se necesita más investigación.,Simplify sentence from English to Spanish: 
118,"Their efficacy for secondary prevention of serious vascular events is unclear, and to date no systematic review focusing on secondary prevention has been undertaken.","Su eficacia para la secundaria prevención de ataques graves de vasculares es oscuro, y ha sido después ayudando en lugar ninguna evaluación sistemática en cuenta con la prevención a la secundaria no ha sido organizada en curso, sino en lugar de que no se trata de las cosas secundarias.","El objetivo de este estudio fue evaluar el efecto de los fibratos para la prevención de eventos graves que incluyen los ataques cardíacos, los accidentes cerebrovasculares y la muerte debido a enfermedades circulatorias en los pacientes con enfermedades circulatorias existentes.",Simplify sentence from English to Spanish: 
119,Randomised controlled trials that evaluated topical and systemic interventions for melasma.,Se manifiestan en la controlación controlada que mejoran las intervenciones técnicas y sistémicas para melasma.,El melasma mixto es una combinación del melasma epidérmico y dérmico.,Simplify sentence from English to Spanish: 
120,Tobacco use in Indigenous populations (people who have inhabited a country for thousands of years) is often double that in the non-Indigenous population.,"El uso de asilo en las poblaciones Indigenas (personas que viviban un pas durante miles de aos), es de cualquier vez más de las nonindigenas.",En las poblaciones indígenas la cantidad de personas que fuman no disminuyó ya que tienen comunidades mayores alrededor de ellos.,Simplify sentence from English to Spanish: 
121,To evaluate the effectiveness of intervention programmes to prevent tobacco use initiation or progression to regular smoking amongst young Indigenous populations and to summarise these approaches for future prevention programmes and research.,"Todos los programas de intervención eficazmente económicos de prevenir el utilización de tobacco, inición o progresión a el ascenso de la baera a cigarette en la población, entre nios poblacios Indgenas y descargar esas ayudas para programas de prevención y investigación.","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
122,"Results of the ongoing trials will add to the evidence base but additional longer-term, high-quality trials are needed.","Los resultados de las pruebas actuales aadirán a la base de las pruebas, pero hay que incluir trastornos de alta calidad a largo plazo.",Se necesitan ensayos de alta calidad a más largo plazo para determinar la efectividad del tai chi para la prevención de las EC.,Simplify sentence from English to Spanish: 
123,"Based on the available evidence, a conclusion cannot be drawn as to the efficacy of tobacco prevention initiatives tailored for Indigenous youth.","Se encuentra en una manera establecional que no podra leer la aplicación de las iniciativas de prevención a la tobacco, adecuadas para juventud indgena.","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
124,"No difference was observed in weekly smoking at 42 months follow-up in the one study assessing this outcome (skills-community group versus control: risk ratio [RR] 0.95, 95% CI 0.78 to 1.14; skills-only group versus control: RR 0.86, 95% CI 0.71 to 1.05).","No se observa cualquier diferencia en el corriente sobre ser escapado en su mente a saber comn en la sobrepsud de 42 meses en la una estudio que evalua ese resultado (cálculos-comunidad versus control: sustitución del riesgo, 0,95, 95% CI 0,78 a 1,14; cálculos á la clave versus control: 0,86, 95% CI 0,71 a 1,05).","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
125,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Ellos se pueden juntas en los cuales incluyen un agente de blanctura como hidrquinono, prucesas triples (hidroxiquinono, tretinoin, y acetonide afiloidal de fluocinolone), terapias combinatorias (prucesa de hidroxiquinono y perlas fábucos gólicos), as como terapias menos convencionales, incluyendo rucinol, iontórosis de vitamina C y complejos de luz de luz como Thiospot y Gigawhite.","exfoliaciones con ácido glicólico). Algunos tratamientos incorporan un enfoque de combinación como la crema de combinación triple (hidroquinona, tretinoina y esteroide).",Simplify sentence from English to Spanish: 
126,There was considerable heterogeneity between the studies included in this review and studies were small and at some risk of bias.,"Hay una considerable heterogeneidad entre los estudios incluidos en este revisión, y los estudios pudieron estar pequeas y a cierto riesgo de bajasechos.","Los resultados de esta revisión se deben tratar con cuidado ya que los estudios fueron pequeños, de corta duración y hubo algún riesgo de sesgo (cuando hubo riesgo de establecer conclusiones erróneas debido al favoritismo de los participantes o los investigadores).",Simplify sentence from English to Spanish: 
127,The use of blunt needles can reduce this risk because they don't penetrate skin easily but still perform sufficiently in other tissues.,"La usa de inkros nios basos puede reducir este riesgo porque no percepcionan fácilmente, pero de manera suficiente siempre en otros tejidos.",Se propone el uso de las agujas con punta roma para prevenir lesiones por pinchazo de aguja.,Simplify sentence from English to Spanish: 
128,Risks of bias were mostly evident through lack of blinded outcome assessments (in 60% of studies) and incomplete data reporting (attrition bias).,Los riesgos de la bias se apreciaron su mayor peligro mediante la falta de evaluaciones de resultados a los lderes (en las 60% de los estudios) y la falta de información incomplejante de datos (bias atrición).,"Debido al riesgo de sesgo y a las limitaciones de los estudios, especialmente los tamaños de muestra pequeños, no es posible establecer conclusiones específicas acerca de los efectos de las terapias psicológicas individuales específicas para la anorexia nerviosa en adultos o adolescentes mayores. ¿Qué debe suceder a continuación?",Simplify sentence from English to Spanish: 
129,"There was an increased number of infections in the surgery group however this increase was not statistically significant (4 studies, 275 participants): RR 0.31, 95% CI 0.09 to 1.05; I² = 0%).","El nmero de infecciones en la ciruga llevaron, sin embargo, esto no era simultáneamente significativo (1estudios, 275 participantes): RR 0.31, 95% CI 0.09 a 1.05; I2 = 0%).","El metanálisis mostró tasas inferiores de recurrencia en el grupo de cirugía; sin embargo, hubo pruebas insuficientes para establecer una conclusión sólida.",Simplify sentence from English to Spanish: 
130,"Three studies reported the frequency of pain in the surgery group was higher than aspiration and sclerotherapy group but because of different measurement tools applied in these studies, we could not pool the results.","Tos estudios sealaron que la frecuencia de dolor en la empresa de ciruga, es mayor que el grupo de aspiración y scleroterapia, pero por el distintos herramientas de medición aplicadas en esas estudios, no podamos sumear los resultados.","Las complicaciones posoperatorias como la infección y la fiebre, así como el costo y el tiempo hasta el retorno al trabajo fueron menos significativas en el grupo de aspiración y escleroterapia; sin embargo, la tasa de recurrencia fue mayor.",Simplify sentence from English to Spanish: 
131,"Further well-designed, multicenter trials, at low risk of bias, are necessary to assess the effect of anabolic steroids on treating pressure ulcers, but careful consideration of the current trial and its early termination are required when planning future research.","De un conjunto de tres estudios, que serán deléctros con una buena razón de bero en las láseres, son necesarias ocupaciones inpatientes en multicentros que se aprovecha a efecto de steroides anabolicos en el tratamiento de las hernas de presión, pero seres equivocas una cuidada consideración actual y su tempor avanzada sufrimiento antes en su planeación de investigaciones futuras.","Además, se necesitan estudios mejor diseñados para proporcionar evidencia con respecto a si los esteroides anabolizantes son beneficiosos o no en el tratamiento de las úlceras por presión.",Simplify sentence from English to Spanish: 
132,"Allergic-type reactions were more common with the sponge, although discontinuation for discomfort differed in the two trials.","Tpicos reacciones se aprovechaban a través de los tábitos afortunados, aunque la discontinuación del inflamación distinguió en los dos testes.",La alergia a la esponja fue un problema para algunas mujeres.,Simplify sentence from English to Spanish: 
133,This trial stopped early when the futility analysis (interim analysis) in the opinion of the study authors showed that oxandrolone had no benefit over placebo for improving ulcer healing.,Este trabajo estaba empezado pronto cuando la análisis de futilidad (lucro análisis) de opinión de los alumnos del estudio se muestra que oxandrolone no tiene beneficio sobre los placebo para mejorar la healing alucinación de los ulcerados.,"El ensayo finalizó temprano, ya que los autores del ensayo consideraron que los resultados provisionales indicaron que fue poco probable que hubiera un efecto beneficioso a partir del tratamiento con oxandrolona.",Simplify sentence from English to Spanish: 
134,"On average, a surgeon that used sharp needles sustained one glove perforation in three operations.","En medio, un cáncer que utilizan iniculares gritos subsistió un perforación de nido en 3 operaciones.","En promedio, un cirujano que utilizó agujas afiladas se perforó el guante cada tres cirugías.",Simplify sentence from English to Spanish: 
135,"Four studies focused on abdominal closure, two on caesarean section, two on vaginal repair and two on hip replacement.","Cada estudio se centra en la cierre abdominal, dos en la sección vaginal y dos en la reconstrucción del hip.","Seis estudios se centraron en las cirugías abdominales, dos en la reparación vaginal y dos en la artroplastia de cadera.",Simplify sentence from English to Spanish: 
136,"However, we derived evidence of low quality from a limited number of studies.","Sin embargo, das de provecho de baja calidad, otros resultados por un gran nmero de estudios limitados ya que hemos deben deportar pruebas para una mala calidad.","Se encontró evidencia de baja calidad para el resultado principal de esta revisión despertar rápido, y no está claro el efecto de la técnica anestésica inyectable en los pacientes sometidos a cirugía por un tumor cerebral.",Simplify sentence from English to Spanish: 
137,"In IVF procedures, oocytes and sperm are routinely co-incubated overnight, which may expose oocytes and zygotes to suboptimal culture conditions with increased reactive oxygen species (ROS) produced by sperm in this long term culture.","En los procedimientos de FIV, las oocytes y la sperma se coincubriban bajos ancias; puede presentar a los oocytes y los zygotes a condiciones subopposas de cultivo con crecientes elecciones de oxidación (ROS) producidos por el spermo en este cultivo de largo plazo.","En los protocolos estándar de inseminación para la FIV, los ovocitos se exponen a los espermatozoides durante 15 a 20 horas.",Simplify sentence from English to Spanish: 
138,"Catheter exchange was reported to be superior to sheath disruption with respect to catheter survival (30 participants: MD 213.00 days, 95% CI 205.70 to 220.30).","El conversación en el ratón del cálculo fue compartido a la bloqueada de la lnea con el respecto a la supervivencia del cálculo (30 participantes: MD 2213.00 das, 95% CI 205,70 a 220,30).",El intercambio del catéter puede ser mejor que la alteración de la vaina para la supervivencia del catéter a largo plazo y el uso de ambas técnicas juntas probablemente es mejor.,Simplify sentence from English to Spanish: 
139,There are two approaches for treatment of hydrocoeles: surgical open hydrocoelectomy and aspiration followed by sclerotherapy.,Hay dos abordas para un tratamiento de hidrcoeles: la hydrocoelocitoyocito en sculo a las opciónes hidrocoelócitos y la aspiración a cambiarse de suleroterapia.,"El hidrocele puede tratarse con drenaje del líquido junto con la inyección de un producto químico alrededor del testículo para prevenir la recurrencia, o con cirugía abierta.",Simplify sentence from English to Spanish: 
140,Melasma is an acquired symmetrical pigmentary disorder where confluent grey-brown patches typically appear on the face.,Melasma es una trastorna pigmentada sexual avanzada y cuando aparecen paquetes grey-brown confluentes en el árbol.,"El melasma es un trastorno de la piel psicológicamente estresante, también conocido como ""cloasma"" o ""máscara del embarazo"".",Simplify sentence from English to Spanish: 
