,input,output,gold,prefix
60,The results of this review are threatened by both risks of systematic errors (bias) and risks of random errors (play of chance).,"La mise en oeuvre dans cette nouvelle méthode de données a été péréa, ni en étant pas régressée.","Qualité des preuves Tous, sauf un des essais, présentaient un risque de biais élevé (défauts dans le plan d'étude qui peut conduire à des conclusions erronées avec une surestimation des effets bénéfiques et une sous-estimation des effets nocifs).",Simplify sentence from English to French: 
61,Two trials met the inclusion criteria.,Deux études ont rempli l'equilibrée.,"Dans un grand essai mené aux États-Unis, l'éponge n'a pas aussi bien fonctionné que le diaphragme pour éviter les grossesses.",Simplify sentence from English to French: 
62,"To compare the benefits and harms of box model training versus no training, another box model, animal model, or cadaveric model training for surgical trainees with no prior laparoscopic experience.","Pour faire comparaison les avantages et les avertissements de la formation de modèles de modeles pour les enrollés chirurgicals souffrant de d'un essai de laboratoire et d'autre, d'un modèle de modèle de modele d'animal, d'un modèle d'animal ou d'un modèle de modele de modele de modele des sous-dréation pour les personnes ayant une expérience chirurgicale n'ayant pas effectuée.",L'impact de la formation utilisant des modèles en boite pour les stagiaires en chirurgie sans expérience laparoscopique préalable est inconnu.,Simplify sentence from English to French: 
63,Training using a box model physical simulator - either a video box or a mirrored box - is an option to supplement standard training.,"En utilisant une simulation physique axée sur un modèle de box, soit un box vidéo ou une box mirror, l'option est une méthode appropriée pour ajouter une formation normale.",La formation utilisant des modèles en boite (simulation physique) est une option pour compléter la formation standard de la chirurgie laparoscopique.,Simplify sentence from English to French: 
64,There is high quality evidence that the use of blunt needles appreciably reduces the risk of exposure to blood and bodily fluids for surgeons and their assistants over a range of operations.,Il est en agrar de façon remarquable que les nestles interminelles résoudre une incidence appreciable à l’exposure à des fluides et de l’eau chez les surgeons et leurs aides à un choix d’opérations.,"Nous avons conclu qu'il existe des preuves de qualité élevée que l'utilisation d'aiguilles émoussées réduit sensiblement le risque qu'ont les chirurgiens et leurs assistants de contracter des maladies infectieuses dans toute une gamme d'opérations, de par la réduction du nombre de blessures par piqûre d'aiguille.",Simplify sentence from English to French: 
65,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","L'encourage cardiologique (CVD) est le cause de mort le plus fréquent dans les personnes avec les premières étapes de maladie cardiaque chronique (CKD), pour lesquels le risque absolu de l'événement cardiologique est similar à ceux qui possèdent l'encourage coronaria.","Nous avons constaté que ces questions n'étaient pas bien analysées dans les études que nous avons évaluées, et ces effets ne sont pas bien compris.",Simplify sentence from English to French: 
66,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,Les essais non randomisées n'ont pas évalué les anticoagulants directement et les études nonrandomisées n'ont pas fourni aucune indication de difference significative entre les deux.,Des recherches supplémentaires sont nécessaires.,Simplify sentence from English to French: 
67,Randomised controlled trials that evaluated topical and systemic interventions for melasma.,Les études d'analyses sur la melasma répanduelle qui ont examiné les mesures à l'appui d'interventions topicaux et systémiques.,"Enfin, le mélasma mixte est une association du mélasma épidermique et dermique.",Simplify sentence from English to French: 
68,Tobacco use in Indigenous populations (people who have inhabited a country for thousands of years) is often double that in the non-Indigenous population.,"Avec les populations autochtones et les populations autochtones indiennes, le tabagisme n'est pas souvent que dans les populations autochtones, mais de la même façon, que dans les populations autochtones non autochtones.","Dans les populations autochtones, le nombre de fumeurs n'a pas diminué comme dans les populations environnantes.",Simplify sentence from English to French: 
69,To evaluate the effectiveness of intervention programmes to prevent tobacco use initiation or progression to regular smoking amongst young Indigenous populations and to summarise these approaches for future prevention programmes and research.,Évaluer les résultats des programmes d'intervention concernant l'iniquiétude du smoking du tabac chez les jeunes populations autochtones et évaluer l'efficacité des interventions nécessaires pour prévenir l'Indigenous population initiation ou prolifération d'une fumation régulière dans les populations jeunesse.,Cette étude a constaté qu'il n'y a pas assez de recherche publiée sur l'évaluation de programmes visant à dissuader les jeunes autochtones de commencer à consommer du tabac.,Simplify sentence from English to French: 
70,"Results of the ongoing trials will add to the evidence base but additional longer-term, high-quality trials are needed.","Les résultats des études en cours apporteront de l'éléments des preuves, mais sont nécessaires à prendre les études de plus en plus à la qualité, permettant une meilleure compréhension du développement en principe.",Des essais de haute qualité et à plus long terme sont nécessaires afin de déterminer l'efficacité du tai-chi pour la prévention des MCV.,Simplify sentence from English to French: 
71,"Based on the available evidence, a conclusion cannot be drawn as to the efficacy of tobacco prevention initiatives tailored for Indigenous youth.","Le présent rapport ne peut dû pas de conclure si la suppression de l'tobacco, adaptée pour les jeunes autochtones, ne peut être faite de conclusion.","L'information issue des deux études incluses dans cette revue (1 505 participants au total, dans les communautés amérindiennes) ne permet pas de déterminer si les programmes de prévention du tabagisme dans les populations autochtones parviennent à dissuader les jeunes autochtones de fumer ou de consommer du tabac sans fumée.",Simplify sentence from English to French: 
72,"No difference was observed in weekly smoking at 42 months follow-up in the one study assessing this outcome (skills-community group versus control: risk ratio [RR] 0.95, 95% CI 0.78 to 1.14; skills-only group versus control: RR 0.86, 95% CI 0.71 to 1.05).","En l'étude qu'une différence n'a été observe en ce qui concerne la saucie semaine à 42 mois dans une étude des résultats (groupes de travail communautaire versus control: ratio de risque (0,95, 95% CI 0,78 à 1,14; groupe à seul sasie versus control: RR 0,86, 95% CI 0,71 à 1,05).","L'information issue des deux études incluses dans cette revue (1 505 participants au total, dans les communautés amérindiennes) ne permet pas de déterminer si les programmes de prévention du tabagisme dans les populations autochtones parviennent à dissuader les jeunes autochtones de fumer ou de consommer du tabac sans fumée.",Simplify sentence from English to French: 
73,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Les produits sont également appelés clonés comme hydroquinone, tricolone, actonique des trois types de creames (hydroquinone, tretinoin et acetonide de fluocinolone) et, comme en termes du concept « combiné therapie», les conditions plus générales sont en termes de therapy classiques (roche de hydroquinone, les cédifices glyciques en oxycylène), plus d'autres de type moins convenus telles qu'arbète, l'iontophères vitamin C, et les complexes de lumières comme Thiospot et Gigawhite.","Parmi les traitements conventionnels contre le mélasma, on trouve les crèmes solaires, les crèmes dépigmentantes (comme l'hydroquinone), les crèmes contre l'acné (comme l'acide azélaïque), les rétinoïdes topiques (comme la trétinoïne) et les exfoliants faciaux où une solution acide est utilisée pour éliminer les couches superficielles de la peau (comme les exfoliants à base d'acide glycolique).",Simplify sentence from English to French: 
74,There was considerable heterogeneity between the studies included in this review and studies were small and at some risk of bias.,"On y a été considérablement heterogéné par les études incluées dans ce nouvel évaluation, mais les études sont largement assez petites et à une certaine pénurie de bias.","Qualité des preuves Les résultats de cette revue doivent être considérés avec prudence car les études étaient de petite taille, de courte durée et il y avait un risque de biais (où il y avait un risque d'apporter des conclusions erronées en raison du favoritisme par les participants ou les chercheurs).",Simplify sentence from English to French: 
75,The use of blunt needles can reduce this risk because they don't penetrate skin easily but still perform sufficiently in other tissues.,"Le recours de nidiques bloquées peut réduire ce risque selon le cas que elles ne perpétencent facilement, mais on continuent de faire suffisamment avancé dans d'autres tissus.",L'utilisation d'aiguilles émoussées est proposée afin de prévenir les blessures par piqûre d'aiguille.,Simplify sentence from English to French: 
76,"Allergic-type reactions were more common with the sponge, although discontinuation for discomfort differed in the two trials.","Une activité de réaction de type agénique et d’excessivité se sont à une disposition davantage fréquente chez les pissettes, mais que les personnes des deux études étaient séparées.",Certaines femmes ont présenté une allergie à l'éponge.,Simplify sentence from English to French: 
77,"On average, a surgeon that used sharp needles sustained one glove perforation in three operations.","En moyenne, un surgeon que était useux niveaux rendait une perforation de trois holières dans trois opérations.","En moyenne, un chirurgien utilisant des aiguilles pointues subissait une perforation de gant pour trois opérations.",Simplify sentence from English to French: 
78,"Four studies focused on abdominal closure, two on caesarean section, two on vaginal repair and two on hip replacement.","Four études ont relevé la fermeture abdominale et deux études sur la section sexeure, deux sur la repair vaginale et deux sur la remplacement de mouette.","Six études concernaient des 'opérations abdominales, deux la réparation vaginale et deux la pose de prothèse de hanche.",Simplify sentence from English to French: 
79,"In IVF procedures, oocytes and sperm are routinely co-incubated overnight, which may expose oocytes and zygotes to suboptimal culture conditions with increased reactive oxygen species (ROS) produced by sperm in this long term culture.","Dans les techniques de fertilisation, les oocytes et les sérons se sont habituellement co-incubatés overnight, ce qui peut exposer les oocytes et les zygotes aux conditions sous-optiques d'culture avec une insélectivité de sérons acétiques (ROS) augmentées par la sérone à ce point de croissance.","Dans les protocoles standard d'insémination pour FIV, les ovocytes sont exposés au sperme pendant 15 à 20 heures.",Simplify sentence from English to French: 
80,Melasma is an acquired symmetrical pigmentary disorder where confluent grey-brown patches typically appear on the face.,"Melasma s’explique de manière générale des patches avec grey-grain convergente sur la peau, qui ont été semblables à l’épidémie.","Le mélasma est une maladie cutanée psychologiquement stressante connue également sous le nom de “chloasma” ou “masque de grossesse”) Des taches cutanées plus foncées apparaissent graduellement sur les joues, le front, le nez et la lèvre supérieure.",Simplify sentence from English to French: 
81,Preclinical studies have suggested that RIC may have beneficial effects in ischaemic stroke patients and those at risk of ischaemic stroke.,"Dans les études cinéléaires, il y a proposé que le TRT peut avoir des effets utiles chez les patients d'estaines ischaemics et chez ceux à risque de stagiaire ischaemic.",Des études ont suggéré que le CID pourrait avoir des effets bénéfiques sur la prévention et le traitement de l'AVC ischémique.,Simplify sentence from English to French: 
82,"As tai chi involves exercise and can help in stress reduction, it may be effective in the primary prevention of CVD.","Comme tai chi comprend l'exercice et peut aider à réduire la stress, elle peut être utile dans la prévenir à la PTCV.","Cependant, on pense que le risque de MCV peut être réduit par un certain nombre de changement de comportements, y compris l'augmentation de l'activité physique et la relaxation pour réduire le stress et les deux sont inclues dans le tai-chi.",Simplify sentence from English to French: 
83,The use of blunt needles will thus prevent one glove perforation in every six operations.,Les s'aide d'épillères bruises apprennent ainsi le perforation de chaque santérie en chaque six operations.,L'utilisation d'aiguilles émoussées dans six opérations permettra donc d'éviter une perforation de gant.,Simplify sentence from English to French: 
84,"For smokeless tobacco use, no difference was found between the skills-community arm and the control group at 42 weeks (RR 0.93, 95% CI 0.67 to 1.30), though a significant difference was observed between the skills-only arm and the control group (RR 0.57, 95% CI 0.39 to 0.85).","Pour l’utilisation de tabaq à smoky, aucune différence n’est trouvé entre l’arm de compétence communautaire et le groupe d’exécution dans le 42e semaine (RR 0,93, taux de seuil, 9,5 à 11,0), au moins une différence significatif entre l’arm de compétence seulement et le groupe d’exécution (RR 0,57, taux de seuil, 9,5 à 11,0).","L'information issue des deux études incluses dans cette revue (1 505 participants au total, dans les communautés amérindiennes) ne permet pas de déterminer si les programmes de prévention du tabagisme dans les populations autochtones parviennent à dissuader les jeunes autochtones de fumer ou de consommer du tabac sans fumée.",Simplify sentence from English to French: 
85,"As an attempt to avoid possible detrimental effects on the oocytes from long exposure to sperm, the brief co-incubation insemination protocol was developed.","Puis pour éviter les effets adverses sur les oocytes de longeexposition à l'incubation, le protocole de co-incubation de l'insemination a été élaboré en vue de s'éviter.",Il est possible que le raccourcissement du temps de co-incubation des ovocytes et du sperme puisse améliorer les résultats de la FIV en réduisant les effets néfastes des DRO sur les zygotes et sur la qualité des embryons.,Simplify sentence from English to French: 
86,Due to the limited evidence available currently no conclusions can be drawn as to the effectiveness of tai chi on CVD risk factors.,D'autres éléments en ce qui concernant les factors liés au CDV sont les suivants :,"En raison du petit nombre d'études à court terme et de la variabilité entre elles, nous ne sommes pas parvenus à déterminer de façon concluante si oui ou non le tai-chi était bénéfique pour réduire le risque cardio-vasculaire chez les adultes en bonne santé et chez les adultes présentant un risque accru de MCV, bien que des effets bénéfiques pour les facteurs de risque cardio-vasculaire ont été observés dans certaines études.",Simplify sentence from English to French: 
87,Statins consistently lower death and major cardiovascular events by 20% in people with CKD not requiring dialysis.,Les statins s'élèvent d'une augmentation constante de la mort et de ces events à 20% chez les personnes sans de dialysis à partir de sa population de cardiovasculaires.,Nous avons constaté que les statines réduisaient les risques de décès et d'événements cardiaques majeurs de 20 %.,Simplify sentence from English to French: 
88,Melasma is an acquired symmetrical pigmentary disorder where confluent grey-brown patches typically appear on the face.,Melasma est un délégation pigmentale symématique des sujets qui parviennent d'appartenir un traite semblé ave et confluentment de patches confluentes de grevs sur le visage.,"Le mélasma est une maladie cutanée psychologiquement stressante connue également sous le nom de “chloasma” ou “masque de grossesse”) Des taches cutanées plus foncées apparaissent graduellement sur les joues, le front, le nez et la lèvre supérieure.",Simplify sentence from English to French: 
89,We included all randomised clinical trials comparing box model trainers versus no training in surgical trainees with no prior laparoscopic experience.,Nous avons inclus tous les essais cliniques randomisés comparant les trainers d’intéressé et les trainees de laparoscopice avec les trainings en cas à épreuve d’intéressé qui n’ont pas déjà accès à une expérience laparscine.,Les essais cliniques randomisés sont souvent appelés essais contrôlés randomisés et sont la meilleure conception d'étude pour répondre à ces questions.,Simplify sentence from English to French: 
90,The use of blunt needles reduced the risk of glove perforations with a relative risk (RR) of 0.46 (95% confidence interval (CI) 0.38 to 0.54) compared to sharp needles.,"Le recours aux incisions bluntes réduit l’intensité de les perforations, d’une incidence relative à 0,46 (interprétation en confidence, CI 0.38 à 0,54) quant à les incisions ni tuivants.",L'utilisation d'aiguilles émoussées a réduit le risque de perforation des gants de 54% (intervalle de confiance à 95% : 46% à 62%) par rapport aux aiguilles pointues.,Simplify sentence from English to French: 
91,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","On peut être regroupé par des agents bloqueants comme le hydroquinone, les crèmes triples (hydroquinone, tretinoin et acetonide fluocinolone) et des therapies combinateurs (hydroquinone et l'étoqué de carboliques acidiques), ainsi que les traitements moins convenents, notamment l'ionophoresisme de vitamine C, les complexes de lumière par la peau comme Thiospot et Gigawhite.","Parmi les traitements conventionnels contre le mélasma, on trouve les crèmes solaires, les crèmes dépigmentantes (comme l'hydroquinone), les crèmes contre l'acné (comme l'acide azélaïque), les rétinoïdes topiques (comme la trétinoïne) et les exfoliants faciaux où une solution acide est utilisée pour éliminer les couches superficielles de la peau (comme les exfoliants à base d'acide glycolique).",Simplify sentence from English to French: 
92,"To compare, among patients treated with either anticoagulants or antiplatelet agents, the risk of ischaemic strokes and major bleeding episodes.","Pour comparer parmi les patients à l'intervalle d'anticoagulantes ou d'agents antiplateles, la risque d'acroconicité et les actes de bleeding majors.",Nous n'avons trouvé que des études de mauvaise qualité non randomisées comparant le traitement par anticoagulants à l'aspirine.,Simplify sentence from English to French: 
93,"The improved success rate at the first attempt may be more pronounced in infants and small children, in whom arterial line cannulation is more challenging than in older children.","L'amélioration d'une successe au première essai peut être davantage signalée aux nourrissons et petites enfants, dans la mesure de l'on a plus d'épreuve en cas cardiaque à l'échéance que chez les enfants âgés.",Il est probable que l'échographie soit plus utile pour les nourrissons et les jeunes enfants que pour les enfants plus âgés.,Simplify sentence from English to French: 
94,"All studies had at least one domain with unclear risk of bias, and some studies were at high risk of bias for allocation concealment (one study) and selective reporting (two studies).","Tous les études ont à moins une cote d'un domaine avec un risque clair de biase, et certains études étaient susceptibles d'une confustion de biases d'un seul cote et de déclaration selective (în différents études).","Qualité des preuves Les résultats de cette revue doivent être considérés avec prudence car les études étaient de petite taille, de courte durée et il y avait un risque de biais (où il y avait un risque d'apporter des conclusions erronées en raison du favoritisme par les participants ou les chercheurs).",Simplify sentence from English to French: 
95,To compare the efficacy and continuation rates of the sponge with the diaphragm (used with nonoxynol-9).,"L'expansion de sa hélargide sur le sang, la célimination, les séfondations, le combustion et la concentration;",La présente revue comparait le degré d'efficacité de ces deux méthodes en termes de prévention de la grossesse.,Simplify sentence from English to French: 
96,Two authors independently identified trials and collected data.,L’auteur a identifie et recensé des essais.,Deux auteurs de la revue ont consulté la littérature médicale disponible jusqu'en mai 2013 et obtenu les informations des essais identifiés.,Simplify sentence from English to French: 
97,"We searched the Cochrane Stroke Group Trials Register (16 January 2018), the Cochrane Central Register of Controlled Trials (CENTRAL; 2017, Issue 12) in the Cochrane Library (January 2018), MEDLINE Ovid (1946 to January 2018), Embase Ovid (1974 to January 2018), Web of Science Core Collection (1950 to January 2018) and three Chinese databases (January 2018).","Nous avons étudié l'enregistrement des trials du groupe Cochrane (16 janvier 2018), la liste centrale de l'affaire Cochrane du groupe (central, 2017, p. 12), en l'Université Cochrane (an 18 janvier 2018,), l'ovid MEDLINE Ovid (46 à 18 janvier 2018), l'embase Ovid (74 à 18 janvier 2018), l'Accroissement d'origine scientifique Web of Science (1850 à 18 janvier 2018) et trois bases chinoises (an 18 janvier 2018).",Les résultats de cette revue sont à jour au mois de janvier 2018.,Simplify sentence from English to French: 
98,"Potential harms from statin therapy were limited by lack of systematic reporting and were uncertain in analyses that had few events: elevated creatine kinase (7 studies, 4514 participants; RR 0.84, 95% CI 0.20 to 3.48), liver function abnormalities (7 studies, RR 0.76, 95% CI 0.39 to 1.50), withdrawal due to adverse events (13 studies, 4219 participants; RR 1.16, 95% CI 0.84 to 1.60), and cancer (2 studies, 5581 participants; RR 1.03, 95% CI 0.82 to 130).","Les dangers de la therapy de statins ont été limitées grâce à l'absence de rapports sistematiques, et étaient inquiétudes dans les analyses qui ont des agressions qui avaient peu de incidences. On constate qu'on était élevée la kinase creatine (8 études, 4514 participants; RR 0.84, 95% CI 0.20 à 3.48), les anomalies en fonction de la fécondité (7 études, RR 0.76, 95% CI 0.39 à 1.50), le retrait de personnes ayant des effets graves (13 études, 4219 participants; RR 1.16, 95% CI 0.84 à 1.60), la cancer (2 études, 5581 participants; RR 1.03, 95% CI 0.82 à 130).","Nous avons constaté que ces questions n'étaient pas bien analysées dans les études que nous avons évaluées, et ces effets ne sont pas bien compris.",Simplify sentence from English to French: 
99,"Thiospot was more effective than placebo (SMD -2.61, 95% CI -3.76 to -1.47).","Une tiospot a été plus efficace que celle du placebo (SMD -2.61, 95% CI -3.76 à -1.47).","La trétinoïne était plus efficace en termes d'éclaircissement du mélasma que le placebo, tout comme le complexe blanchissant Thiospot.",Simplify sentence from English to French: 
100,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,La poudre contractive vaginale fut élaborée comme un autre à la diaphragm contractive.,Le diaphragme est un dôme élastique qui se place dans la filière pelvienne et empêche les spermatozoïdes d'atteindre l'utérus.,Simplify sentence from English to French: 
101,"We included 50 studies (45,285 participants): 47 studies (39,820 participants) compared statins with placebo or no treatment and three studies (5547 participants) compared two different statin regimens in adults with CKD who were not yet on dialysis.","Nous avons eu 50 études (45 285 participants), 47 études (39 820 participants) ont comparativé les statins avec une placebo ou une no traitement, et trois études (5547 participants) ont examiné deux différentes regimens des statins dans les adults with cancers de chd qui n'ont pas encore accès aux soins dialysis.",Nous avons examiné 50 études publiées avant juin 2012 concernant le traitement par statines chez plus de 45 000 personnes atteintes d'IRC qui n'avaient pas besoin d'un traitement de dialyse.,Simplify sentence from English to French: 
102,The results of this review are threatened by both risks of systematic errors (bias) and risks of random errors (play of chance).,Les résultats de cette étude sont afflictées par les risques d'erreurs sistematiques (bais) et des risques d'erreurs rglgique (fue de la chance).,"Dans l'ensemble, la qualité des preuves était très faible.",Simplify sentence from English to French: 
103,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,L'assarce de l'assardissement des aedes carotids inextracraniers est une cause célèbre de spule dans les patients plus âgés.,Des caillots sanguins peuvent se former dans l'artère à lendroit où elle est abîmée.,Simplify sentence from English to French: 
104,"In the larger USA trial, the 12-month cumulative life-table termination rates per 100 women for overall pregnancy were 17.4 for the sponge and 12.8 for the diaphragm.","Dans le large essai à l'U., les taux cumulatives cumulatives de départ durant 12 mois pour 100 femmes per cent d'une grossesse de totale étaient de 17,4 pour les achevs et de 168,7 pour les diaphragms.","Sur 100 femmes utilisant une éponge pendant un an, environ 17 sont devenues enceintes, contre 13 parmi celles qui utilisaient un diaphragme.",Simplify sentence from English to French: 
105,"Azelaic acid (20%) was significantly more effective than 2% hydroquinone (RR 1.25, 95% CI 1.06 to 1.48) at lightening melasma but not when compared to 4% hydroquinone (RR 1.11, 95% CI 0.94 to 1.32).","L'acide de zelaécin (%) était clairement plus efficace que un 2% hydroquinone (RR 1,25, 95 %), ce qui a été légèrement remi-étancé à cause des mélanges, mais pas lorsque obtenu par le 4-4% hydroquinone (RR 1,11, 95 %).","La crème associant 3 produits était significativement plus efficace pour l’'éclaircissement du mélasma, comparativement à l'hydroquinone seule ou des crèmes associant deux produits comme la trétinoïne et l'hydroquinone, la trétinoïne et l'acétonide de fluocinolone ou encore l'hydroquinone et l'acétonide de fluocinolone.",Simplify sentence from English to French: 
106,Addiction to nicotine usually begins during early adolescence and young people who reach the age of 18 as non-smokers are unlikely to become smokers thereafter.,"L'addiction à la nicotine est habituellement entrée dans l'anade adolescente, ainsi que chez les jeunes âgés de 18 ans dans le cas des non-ciguriers ne s’appartiennent pas que ceux qui étaient s'estoutiaires.",Les jeunes restent particulièrement exposés au risque de commencer à fumer.,Simplify sentence from English to French: 
107,"To compare, among patients treated with either anticoagulants or antiplatelet agents, the risk of ischaemic strokes and major bleeding episodes.","R. Comparison entre les patients abusées par anticoils à effet de pollentats ou de antiplatettaux, ainsi que les risques de l'aérosie ou d'épices de bleeding majores à partir de maladies ischaemices.",Des recherches supplémentaires sont nécessaires.,Simplify sentence from English to French: 
108,"In IVF procedures, oocytes and sperm are routinely co-incubated overnight, which may expose oocytes and zygotes to suboptimal culture conditions with increased reactive oxygen species (ROS) produced by sperm in this long term culture."," l’interaction de ces oocytes et du sperm, les oocytes et les zygotes sont routinement co-incubaées, qui pourraient exposer les oocytes et les zygotes aux conditions sous-optimes de la culture avec une augmentation des espèces reactives d’oxygène (RFR) produits par la sperm dans la présente culture longue.",Une telle co-incubation de longue durée avec le sperme pourrait exposer les ovocytes et les zygotes à un milieu de culture sous-optimal en raison de niveaux élevés de dérivés réactifs de l'oxygène (DRO) produits par le sperme et d'autres produits du métabolisme.,Simplify sentence from English to French: 
109,No new trials have been identified since the initial review.," la première examen, aucune nuke de travaux ont été détenues.",Les femmes ont été environ 30 % de plus à cesser d'utiliser l'éponge que le diaphragme.,Simplify sentence from English to French: 
110,We included five RCTs reporting 444 arterial cannulations in paediatric participants.,Nous avons participé à cinq TCT qui ont résoudre 444 cannulations arteriales chez les enfants.,Nous avons trouvé cinq études admissibles : quatre comparant l'échographie à la palpation et une comparant l'échographie à l'assistance auditive Doppler.,Simplify sentence from English to French: 
111,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,"Ayant de toute évidence, d’autres études ne répertaient directement aux et des anticoagulants, et des et des analyses ne répertaient pas des evidences de différence importantes entre les deux.",L'aspirine est susceptible d'être aussi efficace et sûre que les anticoagulants chez ces patients.,Simplify sentence from English to French: 
112,The outcomes of interest were CVD clinical events and CVD risk factors.,Les résultats d'intérêt sont des événements cliniques et des facteurs risqueaux liées au DCV.,"Cette revue a évalué l'efficacité du tai-chi chez les adultes en bonne santé et ceux présentant un risque élevé de MCV pour réduire les décès cardio-vasculaires, la mortalité toutes causes confondues, les paramètres non mortels (tels que les crises cardiaques, les AVC et les angines de poitrine) et les facteurs de risque cardio-vasculaire. Les caractéristiques de l'étude",Simplify sentence from English to French: 
113,Two authors independently identified trials and collected data.,Deux analysées avaient intégré des trials et ont recueilli des données.,L'utilisation de deux auteurs de la revue pour identifier les études et obtenir des informations diminue les erreurs dans l'obtention des informations.,Simplify sentence from English to French: 
114,"Overall, 16 trials (464 participants) provided data for meta-analysis of box training (248 participants) versus no supplementary training (216 participants).","En total, 16 études (4664 participants) proviennent de données d'analyse du métadaily des études (1) des études à entraînement à l'oil (288) et l'étude (2) des études complémentaires aux études à entraînement à l'oil (248).","Les caractéristiques de l'étude Les essais comparaient la formation utilisant des modèles en boite par rapport à l'absence de formation (16 essais; 464 participants) ou par rapport à différents types de formation utilisant des modèles en boite (14 essais; 382 participants) (certains essais et participants ont été inclus dans les deux comparaisons, car les essais avaient comparé différentes méthodes de formation utilisant des boites par rapport à l'absence de formation). Résultats principaux",Simplify sentence from English to French: 
115,The results of this review are threatened by both risks of systematic errors (bias) and risks of random errors (play of chance).,"Les résultats de ce examen sont marquées par l'argument, tant du risque de troubles sistemátiques (bias) que du risque de troubles randome (fallibles).","En outre, nos résultats sont sujets aux risques d'erreurs aléatoires.",Simplify sentence from English to French: 
116,"The improved success rate at the first attempt may be more pronounced in infants and small children, in whom arterial line cannulation is more challenging than in older children.","La meilleure mise en uvre de l’infanziateur peut être plus prononcée chez les infants et petits filles, dans lesquels la cannulation des branches sanguinaire est plus difficile que chez les enfants plus âgés.",Nous avons constaté que l'échographie augmentait le taux de réussite à la première tentative de la cannulation et réduisait la formation d'hématomes.,Simplify sentence from English to French: 
117,To evaluate the efficacy of medical and surgical therapies for children with intrinsic (primary) tracheomalacia.,A évalue l'efficacité des thérapies médicaux et chirurgiques pour les enfants ayant une tracheomalacie intrinsice.,Nous avons voulu savoir lequel de ces traitements possibles était le plus efficace.,Simplify sentence from English to French: 
118,"To assess interventions used in the management of all types of melasma: epidermal, dermal, and mixed.","Prevision de médecins en gestion de tous les types d'melasmique : epidermal, du périphérique et mixed.","Le mélasma se divise en trois types : épidermique, dermique et mixte.",Simplify sentence from English to French: 
119,The contraceptive vaginal sponge was developed as an alternative to the contraceptive diaphragm.,Un degré contraceptif a été élaboré comme alternative à une diaphragm contraceptive.,Il est également enduit de spermicide.,Simplify sentence from English to French: 
120,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La maladie cardiovasculaire (CVD) est la maladie les plus fréquente dans le cas de maladie coronarique, où les risques absolues des événements cardiovasculares sont similaires aux personnes qui possèdent une maladie coronarique.",Nous avons constaté que les statines réduisaient les risques de décès et d'événements cardiaques majeurs de 20 %.,Simplify sentence from English to French: 
121,Extracranial internal carotid artery dissection (eICAD) is a leading cause of stroke in younger patients.,Les dissésions aeratoires au carotid extracraniaux internes (ciasICAD) sont une cause d'infarction dans les patients plus tôt.,Ces caillots sanguins peuvent à leur tour occlure l'artère et entraîner un accident vasculaire cérébral (AVC).,Simplify sentence from English to French: 
122,The quality of the evidence was rated as high.,La qualité des données a été reconnu comme haut.,"Nous avons conclu qu'il existe des preuves de qualité élevée que l'utilisation d'aiguilles émoussées réduit sensiblement le risque qu'ont les chirurgiens et leurs assistants de contracter des maladies infectieuses dans toute une gamme d'opérations, de par la réduction du nombre de blessures par piqûre d'aiguille.",Simplify sentence from English to French: 
123,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La maladie cardiovaculaire (CVD) est la menace les plus fréquentes aux personnes susceptibles d’être stéréomètre de l’influenza de kiengé (CKD), pour lesquels la rique relative des risques des événements cardiovasculaires est similaire à ceux qui présentent une maladie coronarye.",Les adultes atteints d'insuffisance rénale chronique (IRC) ont un risque élevé de développer des complications de maladie cardiaque.On pense que le traitement par statines diminue le cholestérol et réduit les risques de décès et de complications de maladie cardiaque.,Simplify sentence from English to French: 
