,input,output,gold,prefix
84,We included randomised controlled trials (RCTs) involving people undergoing orthognathic surgery comparing one regimen of antibiotic prophylaxis with any other regimen or placebo.,Se buscaron ensayos controlados aleatorios que comparaban los efectos de prophylaxis antibióticos con cualquier otro tratamiento o placebo para los pacientes sometidos a una ciruga ortográfica versus otro tratamiento o tratamiento.,"Se recopilaron datos de todos los estudios que consideraban esta pregunta y se resumieron para determinar si los antibióticos podrían prevenir la infección después de la cirugía, si este tratamiento tiene efectos adversos, si reduce el número de días que el paciente debe permanecer en el hospital y si mejora el estado de salud general.",Simplify sentence from English to Spanish: 
85,Trials tested diverse psychological therapies and comparability was poor.,Los ensayos evaluaron diversos terapias psicológicas y compararon estos terapias con bajo peso con ninguna intervención.,Los ensayos administraron diferentes tipos de terapias psicológicas.,Simplify sentence from English to Spanish: 
86,"In people with symptomatic intracerebral artery stenosis, recurrent stroke was significantly reduced by RIC (risk ratio (RR) 0.32, 95% confidence interval (CI) 0.12 to 0.83; 2 trials, 182 participants, low-quality evidence).","En los pacientes con estenosis de la arteria intracerebral sintomática, la duración de la reparación con ricinus intracerebral redujo significativamente el accidente cerebrovascular recurrente (evidencia de calidad baja).","En los pacientes con estrechamiento de las arterias del cerebro, el CIR puede reducir el riesgo de accidente cerebrovascular recurrente.",Simplify sentence from English to Spanish: 
87,"The adverse events most commonly reported were mild and transient such as skin irritation, itching, burning, and stinging.","Los efectos secundarios estaban leves, transitorios, cefalea, irritación cutánea, asma de cáncer de piel, cicatrismo y tragisco.",No se observaron efectos secundarios graves.,Simplify sentence from English to Spanish: 
88,Further research is required to adequately address the question of the most efficacious and clinically appropriate technique for HD catheter dysfunction.,Se necesitan más investigaciones para abordar la técnica más eficaz y clnicamente adecuada para el sistema de catéter eléctrico de alta del hábito de controlar la disfunción adecuada del catéter de alta del hábito del catéter del catéter.,Se necesitan estudios de investigación adicionales que traten adecuadamente la pregunta de la técnica más efectiva para la disfunción del catéter de hemodiálisis.,Simplify sentence from English to Spanish: 
89,"The low quality evidence showed that brief co-incubation was associated with a significantly higher clinical pregnancy rate than the overnight insemination protocol (pooled OR 2.36, 95% CI 1.45 to 3.85; P = 0.0006, I2 = 0%).","La evidencia de calidad baja indica que el uso de coincubación breve fue efectiva para prevenir un embarazo clnico como con el protocolo de inseminación overnight (por ejemplo, un bajo tiempo para incubar el embarazo clnico) a los recién nacidos ni nios mayores que el protocolo de inseminación.",Pruebas de baja calidad mostraron aumentos en las tasas de embarazo en curso y de embarazo clínico con la administración del protocolo de coincubación breve.,Simplify sentence from English to Spanish: 
90,There was considerable heterogeneity between the studies included in this review and studies were small and at some risk of bias.,Hubo variaciones entre los estudios incluidos en esta revisión debido al riesgo de sesgo y la independencia del tratamiento de los estudios.,"Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
91,The results suggest that treatment as usual (TAU) when delivered by a non-eating-disorder specialist or similar may be less efficacious than focal psychodynamic therapy.,Los resultados indican que el tratamiento habitual (THA) cuando se administra a un especialista no del alimento o similar puede ser menos efectiva que la terapia psicológica focal.,Hubo una cantidad limitada de evidencia de calidad muy baja que indica que a los pacientes les podría ir mejor al recibir terapia psicodinámica focal en comparación con ningún tratamiento o tratamiento habitual.,Simplify sentence from English to Spanish: 
92,"Adverse events were common, predictable, and approximately 6% of participants discontinued treatment with morphine because of intolerable adverse events.","Los efectos adversos fueron frecuentes, previsibles y cerca del 6% de los participantes interrumpieron el tratamiento con morphina debido a efectos adversos intolerables.",Sólo alrededor de un paciente de cada 20 dejó de tomar morfina debido a los efectos secundarios.,Simplify sentence from English to Spanish: 
93,There are currently no long-term trials examining tai chi for the primary prevention of CVD.,Actualmente no existen estudios a largo plazo que examinan la tai chi para la prevención primaria de la EPOC.,Se necesitan ensayos de alta calidad a más largo plazo para determinar la efectividad del tai chi para la prevención de las EC.,Simplify sentence from English to Spanish: 
94,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","El riesgo absoluto de eventos cardiovasculares es similar a los que presentan drepanocitosis crónica (DRC), el que tiene una forma similar en cuanto al riesgo de eventos cardiovasculares en pacientes con drepanocitosis crónica (EC) debido a la deficiencia renal y los eventos cardacos (en su mayora con desarrollo ni en cualquier causa.","También se encontró que el tratamiento con estatinas fue efectivo para reducir las enfermedades cardíacas y la muerte en pacientes con NC, pero que no presentan cardiopatía.",Simplify sentence from English to Spanish: 
95,"Thrombolysis, fibrin sheath disruption and over-the-wire catheter exchange are effective and appropriate therapies for immediately restoring catheter patency in dysfunctional cuffed and tunnelled HD catheters.",Los catéteres que se resuaden eran catéteres caticados higiene deben recuperar inmediatamente la cavidada del catéter en catéteres de disfagia en cavidades con catéteres de entrénomas del decbito y retrasado en el catéter.,La permeabilidad del catéter a las dos semanas probablemente es mejor luego de la eliminación de la vaina de fibrina o el intercambio del catéter en comparación con el agente trombolítico.,Simplify sentence from English to Spanish: 
96,Twenty-five trials contributed data to the quantitative synthesis in this review.,Vingti ensayos proporcionaron datos para la synthèse quantitative de la revisión.,Se identificaron e incluyeron 25 ensayos en la revisión.,Simplify sentence from English to Spanish: 
97,"In the larger USA trial, the 12-month cumulative life-table termination rates per 100 women for overall pregnancy were 17.4 for the sponge and 12.8 for the diaphragm.","Un ensayo en EE.UU. fue el cuadros más largo de la diciembre y encontró que el tratamiento con un ovario cuatro meses (17,4 por tejido o 12.8 por diaphragm).","De las que utilizaron el diafragma, 13 quedaron embarazadas.",Simplify sentence from English to Spanish: 
98,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","La DRC es la causa principal de muerte en personas con entornos de enfermedad renal crónica (EC Cr., en cuencia de los que el riesgo absoluto de eventos cardiovasculares es similar a los que presentan enfermedad cardaca.","Sin embargo, los posibles efectos secundarios son inciertos y requieren mayor estudio.",Simplify sentence from English to Spanish: 
99,"Where results were reported for individual participants in 17 studies, 'no worse than mild pain' was achieved by 96% of participants (362/377), and an outcome equivalent to treatment success in 63% (400/638).","El resultado se informó que el 96% de los participantes individuos en 17 estudios controlados aleatorios lograron una mejora del dolor leve con un 96% de los participantes en el 362/377, lo cual fue equivalente a el éxito del tratamiento en el 63% (400/638).",Más de nueve de cada diez participantes presentaron dolor que pasó de moderado o intenso antes de tomar morfina a dolor que no fue peor que el leve al tomar morfina.,Simplify sentence from English to Spanish: 
100,"Overall, 14 trials (382 participants) provided data for quantitative comparison of different methods of box training.","Se incluyeron 14 ensayos controlados aleatorios con 382 participantes el informe de diferentes métodos de entrenamiento para el codo, pero un informe adquirido de calidad moderada debido al agua y la escasa calidad de la evidencia.",Los ensayos compararon el entrenamiento con simulador versus ningún entrenamiento (16 ensayos; 464 participantes) o versus diferentes tipos de entrenamiento con simulador (14 ensayos; 382 participantes) (algunos ensayos y participantes se incluyeron en ambas comparaciones debido a que los ensayos comparaban diferentes métodos de entrenamiento con simulador versus ningún entrenamiento).,Simplify sentence from English to Spanish: 
101,"Adverse events were common, predictable, and approximately 6% of participants discontinued treatment with morphine because of intolerable adverse events.","Las mujeres que recibieron morfina tuvieron un 8% más del tratamiento demostrada, debido a eventos adversos tolerables, incluidos eventos adversos graves y adversos.","La morfina se asocia con algunos efectos no deseados, principalmente estreñimiento, náuseas y vómitos.",Simplify sentence from English to Spanish: 
102,"Three trials reported lipid levels and two found reductions in total cholesterol, LDL-C and triglycerides (total cholesterol reductions ranged from -1.30 mmol/L (95% CI -1.57 to -1.03) to -0.50 mmol/L (95% CI -0.74 to -0.26): LDL-C reductions ranged from -0.76 mmol/L (95% CI -0.93 to -0.59) to -0.59 mmol/L (95% CI -0.80 to -0.38): triglyceride reductions ranged from -0.46 mmol/L (95% CI -0.62 to -0.30) to -0.37 mmol/L (95% CI -0.67 to-0.07)) and increased HDL-C with the intervention (HDL-C increases ranged from 0.61 mmol/L (95% CI 0.51 to 0.71) to 0.16 mmol/L (95% CI 0.02 to 0.30)), while the third study found no clear evidence of a difference between groups on lipid levels.",Tres ensayos informaron el dolor y el nmero total de lpidos con diferencias del control de los lpidos y dos encontraron reducciones de los lpidos.,"Debido al escaso número de estudios a corto plazo y la variabilidad entre ellos, no fue posible determinar de manera concluyente si el tai chi fue beneficioso para reducir el riesgo cardiovascular en los adultos sanos y los adultos con mayor riesgo de EC, aunque en algunos estudios se observaron efectos beneficiosos sobre los factores de riesgo de EC.",Simplify sentence from English to Spanish: 
103,Risks of bias were mostly evident through lack of blinded outcome assessments (in 60% of studies) and incomplete data reporting (attrition bias).,Se informó que los riesgos de sesgo fueron principalmente evidentes debido a que hubo una falta de cegamiento de los resultados (en el 60% de los estudios) y la información de los datos incompletas (bias entre el abandono).,"Los investigadores y los pacientes que participaron generalmente sabían en qué grupo de tratamiento se encontraban, lo que puede haber afectado la forma en que informaron los resultados.",Simplify sentence from English to Spanish: 
104,There appears to be no significant differences in the improvement of technical skills between different methods of box model training.,No hubo diferencias en la mejora de los habilidades técnicos entre diferentes métodos de entrenamiento con móviles del equipo.,No parece haber diferencias significativas en los diferentes métodos de entrenamiento con simulador.,Simplify sentence from English to Spanish: 
105,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.","Los efectos y la probabilidad de la enfermedad renal crónica (EC crónica), con la debilidad de las enfermedadas especficas no se conoce como la atención general de la niez.",Se cree que el tratamiento con estatinas reduce el colesterol y disminuye el riesgo de muerte y las complicaciones relacionadas con cardiopatías.,Simplify sentence from English to Spanish: 
106,"It is most common in young adult women, in whom the incidence may be increasing.","Las embarazadas otras familias pueden trabajar más de tener una causa frecuente, el dolor y la diabetes.",En la población general la prevalencia de anorexia nerviosa a lo largo de la vida puede ser de hasta cinco de cada 100 mujeres.,Simplify sentence from English to Spanish: 
107,This review highlights the paucity of data and the need for more research in this area.,La falta de datos y la necesidad de una investigación más investigada para esta revisión.,"Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
108,"Four RCTs compared ultrasound with palpation, and one compared ultrasound with Doppler auditory assistance.",Cuatro ensayos compararon el ecografa con palpación y uno comparó el ecografa con asistencia auditiva Doppler.,Se encontraron cinco estudios aptos: cuatro que compararon la ecografía con palpación y uno que comparó la ecografía con asistencia auditiva con Doppler.,Simplify sentence from English to Spanish: 
109,The results of this review are threatened by both risks of systematic errors (bias) and risks of random errors (play of chance).,Los resultados de esta revisión son enfermedados por tanto de los errores sistemáticos (errores por azar) como de los errores aleatorios (ocho).,"Todos los ensayos excepto uno presentaron un alto riesgo de sesgo (defectos en el diseño del estudio que pueden dar lugar a conclusiones incorrectas, es decir, sobrestimación de los efectos beneficiosos y subestimación de los efectos perjudiciales).",Simplify sentence from English to Spanish: 
110,"To determine the efficacy of oral morphine in relieving cancer pain, and to assess the incidence and severity of adverse events.",Se revisó la efectividad de la morphina orales para el tratamiento del dolor por cáncer y para el control de los efectos secundarios.,"En esta revisión actualizada, se intentó calcular en qué medida funciona bien la morfina, cuántos pacientes tuvieron efectos secundarios y cuán graves fueron dichos efectos secundarios – por ejemplo, si fueron tan graves que los participantes dejaron de tomar morfina oral.",Simplify sentence from English to Spanish: 
111,Two trials met the inclusion criteria.,Dos ensayos cumplieron con los criterios de inclusión.,Se encontraron dos ensayos.,Simplify sentence from English to Spanish: 
112,"To compare the benefits and harms of box model training versus no training, another box model, animal model, or cadaveric model training for surgical trainees with no prior laparoscopic experience.","Se procuró evaluar los efectos beneficiosos y perjudiciales del entrenamiento con modelos con complicada con ninguna forma de conducta, otro modelo de box o modelos animales.",No se conoce el impacto del entrenamiento con simulador en los cirujanos practicantes sin experiencia previa en laparoscopia.,Simplify sentence from English to Spanish: 
113,Training using a box model physical simulator - either a video box or a mirrored box - is an option to supplement standard training.,El entrenamiento con un modelo de torno es una opción para complementar el entrenamiento estándar.,El entrenamiento con simulador (simulación física) es una opción para complementar el entrenamiento estándar en cirugía laparoscópica.,Simplify sentence from English to Spanish: 
114,There is high quality evidence that the use of blunt needles appreciably reduces the risk of exposure to blood and bodily fluids for surgeons and their assistants over a range of operations.,Se encontró que la ingerectoma cuales parece causar molestias en la sangre y una hemorragia reduce el riesgo de exposición al lquido.,Se llegó a la conclusión de que hay evidencia de buena calidad acerca de que el uso de las agujas con punta roma reduce de forma significativa el riesgo que tienen los cirujanos y sus asistentes de contraer de enfermedades infecciosas al disminuir el número de lesiones por pinchazo de aguja.,Simplify sentence from English to Spanish: 
115,"Based on low certainty evidence, thrombolytic therapy may restore catheter function when compared to placebo (149 participants: RR 4.05, 95% CI 1.42 to 11.56) but there is no data available to suggest an optimal dose or administration method.","El tratamiento coagulante podra restaurar el funcionamiento del catéter en comparación con el placebo, pero no está disponible ninguna dosis o método de administración para los pacientes con el catéter.",El tratamiento trombolítico probablemente fue mejor que el placebo para restaurar la función del catéter aunque no hubo una dosis ni un método de administración óptimos.,Simplify sentence from English to Spanish: 
116,"Cardiovascular disease (CVD) is the most frequent cause of death in people with early stages of chronic kidney disease (CKD), for whom the absolute risk of cardiovascular events is similar to people who have existing coronary artery disease.",La esfermedad cardaca es la causa más frecuente de muerte de los pacientes con cardiopata crónica y es el riesgo mayor de muerte en los pacientes con insuficiencia cardaca presentada.,"Se encontró que estos temas no se analizaron de forma adecuada en los estudios que se evaluaron, y que estos efectos no se comprenden bien.",Simplify sentence from English to Spanish: 
117,There were also no randomised trials that directly compared anticoagulants with antiplatelet drugs and the reported non-randomised studies did not show any evidence of a significant difference between the two.,Los estudios informados no mostraron ningn efecto diferente entre ellos y no hubo evidencia de una diferencia entre los dos.,Se necesita más investigación.,Simplify sentence from English to Spanish: 
118,"Their efficacy for secondary prevention of serious vascular events is unclear, and to date no systematic review focusing on secondary prevention has been undertaken.","Se ne ha pasado de manera preciente de la prevención para los eventos vasculares graves, debido a la discapacidad de la evidencia y la seguridad de los efectos secundarios.","El objetivo de este estudio fue evaluar el efecto de los fibratos para la prevención de eventos graves que incluyen los ataques cardíacos, los accidentes cerebrovasculares y la muerte debido a enfermedades circulatorias en los pacientes con enfermedades circulatorias existentes.",Simplify sentence from English to Spanish: 
119,Randomised controlled trials that evaluated topical and systemic interventions for melasma.,Se necesitan ensayos controlados aleatorizados que evalen intervenciones psicológicas y sistemáticas para el mélasma.,El melasma mixto es una combinación del melasma epidérmico y dérmico.,Simplify sentence from English to Spanish: 
120,Tobacco use in Indigenous populations (people who have inhabited a country for thousands of years) is often double that in the non-Indigenous population.,El consumo de tabaco en poblaciones indigencias (como las poblaciones que ha habitado un pas de vivimiento durante mil aos) es de doubles en la población no indigencia.,En las poblaciones indígenas la cantidad de personas que fuman no disminuyó ya que tienen comunidades mayores alrededor de ellos.,Simplify sentence from English to Spanish: 
121,To evaluate the effectiveness of intervention programmes to prevent tobacco use initiation or progression to regular smoking amongst young Indigenous populations and to summarise these approaches for future prevention programmes and research.,"Esta revisión evaluó el uso de programas de intervención para prevenir el consumo y progresión del consumo de tasas de fumar habitual entre poblaciones jóvenes, y evaluaron la efectividad de las intervenciones para prevenir el consumo del consumo de alcohol y apoyo habitual.","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
122,"Results of the ongoing trials will add to the evidence base but additional longer-term, high-quality trials are needed.","Los resultados de los ensayos en curso complementarán el base de las pruebas, pero necesaria más ensayos adicionales a largo plazo.",Se necesitan ensayos de alta calidad a más largo plazo para determinar la efectividad del tai chi para la prevención de las EC.,Simplify sentence from English to Spanish: 
123,"Based on the available evidence, a conclusion cannot be drawn as to the efficacy of tobacco prevention initiatives tailored for Indigenous youth.","Segn las pruebas disponible, no se puede establecer conclusiones sobre el efecto de las infecciones de prevención del tabagán debido a la falta de datos disponible.","Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
124,"No difference was observed in weekly smoking at 42 months follow-up in the one study assessing this outcome (skills-community group versus control: risk ratio [RR] 0.95, 95% CI 0.78 to 1.14; skills-only group versus control: RR 0.86, 95% CI 0.71 to 1.05).",Ninguno de los estudios evaluó la mayora de los resultados que se informaron a los participantes del grupo de diseminación que se comparó con el grupo que comparó capacidades o habilidades solamente con el grupo control.,"Esta revisión halló que no existe investigación publicada que evalúe los programas orientados a evitar que los jóvenes indígenas no consuman tabaco. La información de dos estudios incluidos en esta revisión (1505 participantes en total, en comunidades de nativos americanos) no permite realizar una conclusión sobre si los programas de prevención del consumo de tabaco en las poblaciones indígenas evitan que los jóvenes consuman tabaco con o sin humo.",Simplify sentence from English to Spanish: 
125,"They can be grouped into those including a bleaching agent such as hydroquinone, triple-combination creams (hydroquinone, tretinoin, and fluocinolone acetonide), and combination therapies (hydroquinone cream and glycolic acid peels), as well as less conventional therapies including rucinol, vitamin C iontophoresis, and skin-lightening complexes like Thiospot and Gigawhite.","Se puede tratar con cuatro fármacos que incluyen crema hidroquinona, cremas de triple combinación (hidroquinona y cremas de hidroquinona y acetonido fluocinolonida), as como terapias combinaciones (clorpa de hidroquinona y aliviación del dao de la piel, as como terapias menos convencionales que incluyen crema rucinol y piel de vitamina C, as como tratamientos menos convencionales como Thiospot y Gigawhite.","exfoliaciones con ácido glicólico). Algunos tratamientos incorporan un enfoque de combinación como la crema de combinación triple (hidroquinona, tretinoina y esteroide).",Simplify sentence from English to Spanish: 
126,There was considerable heterogeneity between the studies included in this review and studies were small and at some risk of bias.,"Hubo una grande heterogeneidad entre los estudios incluidos en esta revisión, y es pequeo y con algn riesgo de sesgo.","Los resultados de esta revisión se deben tratar con cuidado ya que los estudios fueron pequeños, de corta duración y hubo algún riesgo de sesgo (cuando hubo riesgo de establecer conclusiones erróneas debido al favoritismo de los participantes o los investigadores).",Simplify sentence from English to Spanish: 
127,The use of blunt needles can reduce this risk because they don't penetrate skin easily but still perform sufficiently in other tissues.,El uso de las agujas fue posible reducir este riesgo debido al nmero pequeo de piernas perforadas de forma máxima y todos resultados se realizan en otros tejidos.,Se propone el uso de las agujas con punta roma para prevenir lesiones por pinchazo de aguja.,Simplify sentence from English to Spanish: 
128,Risks of bias were mostly evident through lack of blinded outcome assessments (in 60% of studies) and incomplete data reporting (attrition bias).,Los riesgos de sesgo principales fueron el nmero de participantes con problemas de salud que disminuyeron a los 60% de los estudios.,"Debido al riesgo de sesgo y a las limitaciones de los estudios, especialmente los tamaños de muestra pequeños, no es posible establecer conclusiones específicas acerca de los efectos de las terapias psicológicas individuales específicas para la anorexia nerviosa en adultos o adolescentes mayores. ¿Qué debe suceder a continuación?",Simplify sentence from English to Spanish: 
129,"There was an increased number of infections in the surgery group however this increase was not statistically significant (4 studies, 275 participants): RR 0.31, 95% CI 0.09 to 1.05; I² = 0%).","Hubo un aumento del nmero de infecciones en el grupo de ciruga, pero este aumento no fue estadsticamente significativo.","El metanálisis mostró tasas inferiores de recurrencia en el grupo de cirugía; sin embargo, hubo pruebas insuficientes para establecer una conclusión sólida.",Simplify sentence from English to Spanish: 
130,"Three studies reported the frequency of pain in the surgery group was higher than aspiration and sclerotherapy group but because of different measurement tools applied in these studies, we could not pool the results.","Tres estudios informaron que la frecuencia del dolor en el grupo de la intervención fue mayor que en el grupo de aspiración y en el grupo de scléroterapia, pero sin de diferentes herramientas de medición aplicadas en estos estudios, no pudo combinar los resultados.","Las complicaciones posoperatorias como la infección y la fiebre, así como el costo y el tiempo hasta el retorno al trabajo fueron menos significativas en el grupo de aspiración y escleroterapia; sin embargo, la tasa de recurrencia fue mayor.",Simplify sentence from English to Spanish: 
131,"Further well-designed, multicenter trials, at low risk of bias, are necessary to assess the effect of anabolic steroids on treating pressure ulcers, but careful consideration of the current trial and its early termination are required when planning future research.",Se necesitan más ensayos de alto riesgo de sesgo.,"Además, se necesitan estudios mejor diseñados para proporcionar evidencia con respecto a si los esteroides anabolizantes son beneficiosos o no en el tratamiento de las úlceras por presión.",Simplify sentence from English to Spanish: 
132,"Allergic-type reactions were more common with the sponge, although discontinuation for discomfort differed in the two trials.","Las respuestas de tipo alérgico fueron más frecuentes con el suquón, aunque la interrupción para el comportamiento diferido en dos ensayos.",La alergia a la esponja fue un problema para algunas mujeres.,Simplify sentence from English to Spanish: 
133,This trial stopped early when the futility analysis (interim analysis) in the opinion of the study authors showed that oxandrolone had no benefit over placebo for improving ulcer healing.,"Esta ensayo interrumpió temprana cuando se analizan la fiabilité (con una análisis de la fatiga), en la opinión de los autores de los ensayos, que mostró que la oxandrolona no presentaba efectos beneficiosos en comparación con placebo para mejorar la cicatrización de la lcera.","El ensayo finalizó temprano, ya que los autores del ensayo consideraron que los resultados provisionales indicaron que fue poco probable que hubiera un efecto beneficioso a partir del tratamiento con oxandrolona.",Simplify sentence from English to Spanish: 
134,"On average, a surgeon that used sharp needles sustained one glove perforation in three operations.","Las agujas de ápsulas cortas (p.ej., las uas que remaniban un perforación del cuello) sufrieron un perforación del cuello durante tres operaciones.","En promedio, un cirujano que utilizó agujas afiladas se perforó el guante cada tres cirugías.",Simplify sentence from English to Spanish: 
135,"Four studies focused on abdominal closure, two on caesarean section, two on vaginal repair and two on hip replacement.","Cuatro estudios incluyeron el cierre abdominal, dos el parto por cesárea, dos se consideraron trabajos de parto vaginal y dos el reemplazo de la hiperepsia.","Seis estudios se centraron en las cirugías abdominales, dos en la reparación vaginal y dos en la artroplastia de cadera.",Simplify sentence from English to Spanish: 
136,"However, we derived evidence of low quality from a limited number of studies.",Se yre evidencia de baja calidad como de un nmero limitado de estudios.,"Se encontró evidencia de baja calidad para el resultado principal de esta revisión despertar rápido, y no está claro el efecto de la técnica anestésica inyectable en los pacientes sometidos a cirugía por un tumor cerebral.",Simplify sentence from English to Spanish: 
137,"In IVF procedures, oocytes and sperm are routinely co-incubated overnight, which may expose oocytes and zygotes to suboptimal culture conditions with increased reactive oxygen species (ROS) produced by sperm in this long term culture.","Los espermatozoides se utilizan habitualmente en forma habitual, y pueden expuesto al odo y a los fecundos nuevos de inflamación de óxido reactivo antes de la fecundación en pacientes con dilatación u espermatozoides para cultivar la esperm.","En los protocolos estándar de inseminación para la FIV, los ovocitos se exponen a los espermatozoides durante 15 a 20 horas.",Simplify sentence from English to Spanish: 
138,"Catheter exchange was reported to be superior to sheath disruption with respect to catheter survival (30 participants: MD 213.00 days, 95% CI 205.70 to 220.30).",No se encontró una diferencia en el control nmero de eventos adversos entre el transcurso del remède y la submersión del catéter con respecto a la supervivencia de la catéter.,El intercambio del catéter puede ser mejor que la alteración de la vaina para la supervivencia del catéter a largo plazo y el uso de ambas técnicas juntas probablemente es mejor.,Simplify sentence from English to Spanish: 
139,There are two approaches for treatment of hydrocoeles: surgical open hydrocoelectomy and aspiration followed by sclerotherapy.,En cinco ensayos encontraron hidroectoma abierta y aspiración seguidas por escleroterapia.,"El hidrocele puede tratarse con drenaje del líquido junto con la inyección de un producto químico alrededor del testículo para prevenir la recurrencia, o con cirugía abierta.",Simplify sentence from English to Spanish: 
140,Melasma is an acquired symmetrical pigmentary disorder where confluent grey-brown patches typically appear on the face.,"El melasma es un trastorno pigmentario (un trastorno del envicioso del msculo de garganta) que se produce habitualmente en el caso de la melasma, lo cual los pases de garganta con frecuencia califican el envicioso médico de la cabeza en el color.","El melasma es un trastorno de la piel psicológicamente estresante, también conocido como ""cloasma"" o ""máscara del embarazo"".",Simplify sentence from English to Spanish: 
141,"When this study was removed from the analysis the heterogeneity was 0% and the result was significant (in favour of surgery) (2 studies, 136 participants: RR 0.74; 95% CI 0.64 to 0.85).There was a significant increase in recurrence in those who received sclerotherapy compared with surgery (3 studies, 196 participants: RR 9.37, 95% CI 1.83 to 48.4).","Con la eliminación del estudio, no hubo diferencias significativas en las recurrencias entre el grupo de ciruga y el grupo de escleroterapia.","Las complicaciones posoperatorias como la infección y la fiebre, así como el costo y el tiempo hasta el retorno al trabajo fueron menos significativas en el grupo de aspiración y escleroterapia; sin embargo, la tasa de recurrencia fue mayor.",Simplify sentence from English to Spanish: 
142,Our search strategy identified 8 studies (580 participants) as eligible for inclusion in this review.,La bsqueda incluyó dos estudios que incluyeron 580 personas.,Se encontraron ocho estudios (con 580 participantes) que evluaron tres tratamientos diferentes.,Simplify sentence from English to Spanish: 
143,Preclinical studies have suggested that RIC may have beneficial effects in ischaemic stroke patients and those at risk of ischaemic stroke.,Los autores de la revisión indican que la CRA puede ser beneficiosa para los pacientes con accidente cerebrovascular isquémico y sus pacientes con riesgo de un accidente cerebrovascular isquémico isquémico.,Los estudios han indicado que el CIR puede tener efectos beneficiosos en la prevención y el tratamiento del accidente cerebrovascular isquémico.,Simplify sentence from English to Spanish: 
144,To assess the effects of antibiotic prophylaxis for preventing surgical site infection (SSI) in people undergoing orthognathic surgery.,Esta revisión consideró los efectos de la profilaxis con antibióticos para prevenir la infección del sitio quirrgico (ICU) en los pacientes sometidos a ciruga ortográfica.,"Se recopilaron datos de todos los estudios que consideraban esta pregunta y se resumieron para determinar si los antibióticos podrían prevenir la infección después de la cirugía, si este tratamiento tiene efectos adversos, si reduce el número de días que el paciente debe permanecer en el hospital y si mejora el estado de salud general.",Simplify sentence from English to Spanish: 
145,"For people undergoing orthognathic surgery, long term antibiotic prophylaxis decreases the risk of SSI compared with short-term antibiotic prophylaxis and the is uncertainty of whether short-term antibiotic prophylaxis decreases SSi risk relative to a single pre-operative dose of prophylactic antibiotics.",Se necesitan ensayos que incluyen a personas sometidos a la intervención clnica quirrgica para reducir el riesgo de infección.,"En términos generales, los antibióticos a largo plazo reducen el riesgo de ISQ y hay dudas con respecto a los efectos de recibir una dosis preoperatoria de antibióticos versus antibióticos a corto plazo.",Simplify sentence from English to Spanish: 
146,"We included 13 trials involving a total of 16,112 participants.","En total, 13 ensayos incluyeron 16 112 participantes.","En esta revisión, se incluyeron 13 ensayos con 16 112 participantes y antecedentes de cardiopatía coronaria o accidente cerebrovascular.",Simplify sentence from English to Spanish: 
147,The quality of the current evidence is very low.,Calidad de la evidencia,"En general, la calidad de la evidencia para los resultados es muy baja.",Simplify sentence from English to Spanish: 
148,"Loop diuretics are indicated and used to treat hypertension, but a systematic review of their blood pressure-lowering efficacy or effectiveness in terms of reducing cardiovascular mortality or morbidity from randomized controlled trial (RCT) evidence has not been conducted.",Los diuréticos del colgajo recomendados para tratar la hipertensión se indican y utilizan para reducir la presión arterial sin intentar o reducir la presión arterial ni prevenir la enfermedad crónica.,"Se utilizan con más frecuencia para reducir la retención de agua, pero también están indicados para disminuir la presión arterial elevada.",Simplify sentence from English to Spanish: 
